Num;NAME;RAJD;DECJD;P0;P1;DM;TAU_SC;
1923;J1822-0848;275.71608333;-8.81638889;0.834839;1.35e-16;186.30;*;
1924;J1822-0902;275.64893750;-9.04975000;0.148895;1.78e-14;448.10;*;
1925;J1822-0907;275.66583333;-9.12666667;0.974700;3.55e-16;467.00;*;
1926;J1822+1120;275.56083333;11.34894444;1.787037;2.35e-15;95.20;*;
1927;J1822-1252;275.67375000;-12.88027778;2.071040;8.48e-14;925.00;*;
1928;B1820-14;275.72517768;-14.00066746;0.214771;9.07e-16;649.27;0.01;
1929;J1822-1617;275.65250000;-16.29305556;0.831156;1.89e-15;647.00;*;
1930;B1819-22;275.74564215;-22.94183603;1.874269;1.35e-15;121.20;0.00;
1931;J1822+2617;275.68674583;26.29078611;0.591418;7.98e-16;64.70;*;
1932;J1822-4209;275.54731667;-42.15305000;0.456512;4.59e-16;72.51;*;
1933;J1823-0154;275.96727520;-1.90127008;0.759777;1.13e-15;135.87;0.00;
1934;B1821+05;275.87905458;5.84008611;0.752907;2.27e-16;66.78;0.00;
1935;B1820-11;275.91794458;-11.25313535;0.279829;1.38e-15;428.59;0.01;
1936;J1823-1126;275.83275000;-11.43444444;1.846534;3.65e-14;607.00;*;
1937;J1823-1347;275.85104167;-13.79833333;0.617107;9.60e-15;1044.00;*;
1938;J1823-1526;275.83925000;-15.43944444;1.625405;4.52e-15;611.00;*;
1939;J1823-1807;275.79033333;-18.12583333;1.636792;2.79e-16;330.00;*;
1940;B1820-30A;275.91869588;-30.36114639;0.005440;3.38e-18;86.88;*;
1941;B1820-30B;275.92310625;-30.36137222;0.378596;2.99e-17;87.01;*;
1942;J1823-3021C;275.92146500;-30.36068056;0.405936;2.24e-16;86.88;*;
1943;J1823-3021D;275.91888000;-30.36212778;0.003020;*;86.80;*;
1944;J1823-3021E;275.91220833;-30.37286111;0.004394;*;91.40;*;
1945;J1823-3021F;275.91945833;-30.36108333;0.004850;*;86.70;*;
1946;J1823-3021G;275.91967208;-30.35989722;0.006091;-1.78e-20;86.21;*;
1947;J1823-3021H;275.91866667;-30.36108333;0.005130;*;86.85;*;
1948;B1820-31;275.94495157;-31.11381963;0.284054;2.93e-15;50.24;*;
1949;J1824-0127;276.22262500;-1.46427778;2.499470;3.91e-15;63.00;*;
1950;J1824-0132;276.23156250;-1.54000000;0.223729;2.82e-17;79.00;*;
1951;J1824-0621;276.06591475;-6.36577550;0.003233;9.14e-21;131.03;*;
1952;J1824+1014;276.06221667;10.24550556;0.004066;5.37e-21;59.88;*;
1953;B1821-11;276.12307874;-11.31183739;0.435759;3.55e-15;601.31;0.03;
1954;J1824-1159;276.23396250;-11.99816667;0.362492;5.38e-15;462.96;0.02;
1955;J1824-1350;276.20908750;-13.83916667;1.396599;6.07e-16;551.00;*;
1956;J1824-1423;276.23911250;-14.38480556;0.359394;3.92e-16;427.63;0.01;
1957;J1824-1500;276.05875000;-15.00916667;0.412230;7.58e-16;571.00;*;
1958;B1821-19;276.00233333;-19.76760000;0.189337;5.24e-15;224.38;0.00;
1959;J1824-2233;276.04300000;-22.55305556;1.161743;3.01e-16;156.50;*;
1960;J1824-2328;276.11933333;-23.47138889;1.505875;1.74e-15;195.40;*;
1961;B1821-24A;276.13336627;-24.86968846;0.003054;1.62e-18;119.91;0.00;
1962;J1824-2452B;276.13670833;-24.86977778;0.006547;*;119.50;*;
1963;J1824-2452C;276.13670833;-24.86977778;0.004159;*;120.70;*;
1964;J1824-2452D;276.13670833;-24.86977778;0.079832;*;119.50;*;
1965;J1824-2452E;276.13670833;-24.86977778;0.005420;*;119.80;*;
1966;J1824-2452F;276.13670833;-24.86977778;0.002451;*;123.80;*;
1967;J1824-2452G;276.13670833;-24.86977778;0.005909;*;119.40;*;
1968;J1824-2452H;276.13670833;-24.86977778;0.004629;*;121.50;*;
1969;J1824-2452I;276.13554167;-24.86905556;0.003932;0.00e+00;119.00;*;
1970;J1824-2452J;276.13670833;-24.86977778;0.004039;*;119.20;*;
1971;J1824-2452K;276.13670833;-24.86977778;0.004461;*;119.80;*;
1972;J1824-2452L;276.13670833;-24.86977778;0.004100;*;119.00;*;
1973;J1824-2452M;276.13826458;-34.86894444;0.004784;1.23e-19;119.35;*;
1974;J1824-2452N;276.13809083;-25.86996944;0.003353;1.59e-19;119.32;*;
1975;J1824-2537;276.12744583;-25.62194444;0.223320;4.40e-16;158.50;*;
1976;B1822+00;276.31385216;0.07213930;0.778949;8.76e-16;56.62;*;
1977;J1825-0319;276.48313792;-3.33265833;0.004554;6.80e-21;119.56;*;
1978;B1822-09;276.37747500;-9.58922222;0.769021;5.24e-14;19.38;0.00;
1979;J1825-1108;276.32625000;-11.14833333;1.925872;1.90e-15;121.00;*;
1980;B1822-14;276.26233333;-14.78160278;0.279198;2.27e-14;352.23;0.02;
1981;J1825-31;276.49166667;-31.03888889;2.382000;*;93.30;*;
1982;J1825-33;276.50833333;-33.35000000;1.271200;*;43.20;*;
1983;B1823-11;276.52280293;-11.52878499;2.093136;4.91e-15;320.58;0.00;
1984;B1823-13;276.55489583;-13.57966667;0.101487;7.53e-14;231.00;0.00;
1985;J1826-1419;276.67662917;-14.32266667;0.770620;8.78e-15;160.00;*;
1986;J1826-1526;276.55250000;-15.43416667;0.382073;1.08e-15;530.00;*;
1987;J1826-2415;276.65010833;-24.26513889;0.004696;1.74e-20;81.86;*;
1988;J1827-0750;276.76139583;-7.83866667;0.270502;1.54e-15;375.45;*;
1989;J1827-0934;276.94118333;-9.57122222;0.512548;7.23e-15;259.20;*;
1990;B1824-10;276.77283123;-9.97864096;0.245757;1.00e-15;430.00;0.03;
1991;J1828-0611;277.08631250;-6.19763889;0.269415;1.46e-15;363.20;*;
1992;J1828+0625;277.12064458;6.41938389;0.003628;4.70e-21;22.41;*;
1993;J1828-1007;277.12648333;-10.11947222;0.153197;6.13e-16;302.60;*;
1994;J1828-1057;277.13850000;-10.95747222;0.246333;2.07e-14;249.00;*;
1995;J1828-1101;277.07833333;-11.03078611;0.072057;1.48e-14;605.00;*;
1996;J1828+1221;277.09233750;12.35580556;1.528295;1.75e-15;69.10;*;
1997;J1828-1336;277.17854167;-13.61250000;0.860332;9.95e-16;494.70;*;
1998;J1828+1359;277.22224167;13.99315556;0.741640;7.29e-16;56.00;*;
1999;J1828-2119;277.08983333;-21.33222222;0.514523;1.27e-15;268.00;*;
2000;J1829+0000;277.44641667;0.00236111;0.199147;5.25e-16;116.80;*;
2001;J1829-0734;277.27237500;-7.57277778;0.318401;4.79e-15;316.80;*;
2002;J1829-1011;277.27525000;-10.19027778;0.829166;-5.00e-18;610.00;*;
2003;B1826-17;277.42973848;-17.85108318;0.307133;5.55e-15;216.83;0.00;
2004;J1829+2456;277.39444500;24.93838694;0.041010;5.25e-20;13.70;*;
2005;J1829+25;277.25000000;25.00000000;2.857000;*;74.00;*;
2006;J1830-0052;277.62791667;-0.88166667;0.345698;2.37e-16;220.40;*;
2007;J1830-0131;277.58171667;-1.53002778;0.152512;2.11e-15;95.70;*;
2008;J1830-10;277.52500000;-10.65000000;0.245260;*;203.00;*;
2009;B1828-11;277.69795833;-10.99070000;0.405073;5.99e-14;159.70;0.00;
2010;J1830-1135;277.50716667;-11.59222222;6.221553;4.77e-14;257.00;*;
2011;J1830-1313;277.67491667;-13.22116667;0.747188;1.71e-15;537.00;*;
2012;J1830-1414;277.50145833;-14.24361111;0.771493;7.62e-17;393.60;*;
2013;J1831-04;277.75000000;-4.48333333;1.065578;*;216.00;*;
2014;J1831-0823;277.90139167;-8.38997222;0.612133;3.09e-16;245.90;*;
2015;J1831-0952;277.89293333;-9.86713889;0.067267;8.32e-15;247.00;*;
2016;J1831-1223;277.80345833;-12.39194444;2.857941;5.47e-15;342.00;*;
2017;J1831-1329;277.98316667;-13.49888889;2.165679;2.99e-15;338.00;*;
2018;J1831-1423;277.87125000;-14.39611111;0.507945;1.09e-15;352.00;*;
2019;J1832+0029;278.21125000;0.49083333;0.533918;1.55e-15;32.70;*;
2020;J1832-0644;278.17779167;-6.73383333;0.744295;3.71e-14;574.30;*;
2021;B1829-08;278.15422083;-8.45102778;0.647326;6.39e-14;300.87;0.00;
2022;J1832-0836;278.11496870;-8.61528710;0.002719;8.27e-21;28.19;*;
2023;B1829-10;278.17027782;-10.35910417;0.330354;4.20e-15;474.14;0.01;
2024;J1832+27;278.04166667;27.96666667;0.631800;*;46.00;*;
2025;J1832-28;278.12500000;-28.71666667;0.199300;*;127.00;*;
2026;J1833-0209;278.27254583;-2.15455556;0.291931;2.75e-15;325.40;*;
2027;B1831-03;278.42456042;-3.65118278;0.686733;4.16e-14;234.54;0.00;
2028;J1833-0556;278.41200000;-5.93472222;1.521545;1.28e-15;461.00;*;
2029;J1833-0559;278.28166667;-5.99027778;0.483459;1.23e-14;346.70;0.18;
2030;B1830-08;278.41778333;-8.45877778;0.085288;9.18e-15;410.95;0.01;
2031;J1833-1034;278.38987500;-10.56875000;0.061884;2.02e-13;169.50;*;
2032;J1833-1055;278.49333333;-10.92527778;0.633640;5.27e-16;543.00;*;
2033;J1833-3840;278.26916667;-38.67944444;0.001870;1.77e-20;78.60;*;
2034;B1828-60;278.31166667;-60.38444444;1.889436;2.70e-16;35.00;*;
2035;B1831-00;278.57190000;-0.18146683;0.520954;1.05e-17;88.65;*;
2036;J1834-0031;278.71288750;-0.52619444;0.329532;4.49e-16;155.10;*;
2037;B1831-04;278.60667774;-4.43773271;0.290108;7.19e-17;79.31;0.00;
2038;J1834-0602;278.65820833;-6.04305556;0.487914;1.83e-15;445.00;*;
2039;J1834-0633;278.62187500;-6.55030556;0.317315;6.04e-16;707.00;*;
2040;J1834-0731;278.56654167;-7.51831389;0.512995;5.82e-14;288.30;0.12;
2041;J1834-0742;278.63050000;-7.70572222;0.788354;3.25e-14;552.00;*;
2042;J1834-0812;278.62416667;-8.20000000;0.491142;9.96e-15;1020.00;*;
2043;J1834-09;278.65000000;-9.25000000;0.512327;*;529.00;*;
2044;J1834+10;278.61250000;10.73333333;1.172719;*;78.48;*;
2045;J1834-1202;278.59633333;-12.04066667;0.610259;6.74e-18;342.40;*;
2046;J1834-1710;278.72250417;-17.18055556;0.358306;4.69e-17;123.80;*;
2047;J1834-1855;278.69141667;-18.93305556;1.465656;1.93e-15;185.20;*;
2048;J1835-0114;278.84132458;-1.24266944;0.005116;7.00e-21;98.25;*;
2049;J1835-0349;278.80394167;-3.81941667;0.841865;3.06e-15;269.60;*;
2050;J1835-0522;278.78383333;-5.36888889;1.087749;4.73e-16;456.00;*;
2051;J1835-0600;278.83437500;-6.00000000;2.221787;8.43e-15;780.00;*;
2052;B1832-06;278.77317417;-6.71843330;0.305830;4.05e-14;464.80;0.11;
2053;J1835-0847;278.94050000;-8.78888889;0.846494;4.85e-16;850.00;*;
2054;J1835-0924;278.90841667;-9.40750000;0.859192;2.14e-14;471.00;*;
2055;J1835-09242;278.84092500;-9.40441667;0.235249;1.18e-17;500.00;*;
2056;J1835-0928;278.84258333;-9.46722222;0.621734;9.69e-16;450.00;*;
2057;J1835-0944;278.94438750;-9.74088889;0.145347;4.38e-15;276.20;*;
2058;J1835-0946;278.93691667;-9.77722222;0.379536;4.32e-17;193.30;*;
2059;J1835-1020;278.98991000;-10.33458333;0.302450;5.92e-15;115.90;0.00;
2060;J1835-1106;278.82670833;-11.10447222;0.165918;2.06e-14;132.68;0.00;
2061;J1835-1548;278.95970833;-15.81055556;0.670486;1.74e-15;327.00;*;
2062;J1835-3259A;278.93333333;-32.99027778;0.003889;*;63.35;*;
2063;J1835-3259B;278.93946000;-32.99041111;0.001830;4.34e-20;63.51;*;
2064;B1834-04;279.21579339;-4.61046591;0.354237;1.66e-15;231.50;0.00;
2065;J1836-0517;279.10500000;-5.29305556;0.457245;1.30e-15;564.00;*;
2066;B1834-10;279.22469117;-10.13565277;0.562711;1.18e-14;316.98;0.00;
2067;J1836-11;279.02500000;-11.28333333;0.496193;*;326.00;*;
2068;J1836-1324;279.21786250;-13.40933333;0.178756;1.04e-15;157.33;*;
2069;J1836-2354A;279.10602167;-23.91455278;0.003354;2.32e-21;89.11;*;
2070;J1836-2354B;279.10146250;-23.90797222;0.003232;-4.80e-22;93.30;*;
2071;J1836+51;279.00000000;51.00000000;0.692000;*;44.40;*;
2072;J1837+0033g;279.42083333;0.55000000;0.418140;*;186.90;*;
2073;J1837-0045;279.38397519;-0.75295649;0.617037;1.68e-15;86.98;*;
2074;J1837+0053;279.36854167;0.88694444;0.473513;3.77e-17;124.00;*;
2075;J1837-0559;279.34855000;-5.99127778;0.201064;3.31e-15;319.50;*;
2076;J1837-0604;279.43145833;-6.08027778;0.096294;4.52e-14;462.00;0.06;
2077;B1834-06;279.31104310;-6.88392099;1.905809;7.72e-16;316.10;*;
2078;J1837-0822;279.41522500;-8.37011111;1.099196;1.21e-16;506.00;*;
2079;J1837+1221;279.27966667;12.36500000;1.963532;6.20e-15;100.60;*;
2080;J1837-1243;279.28920833;-12.73222222;1.876019;3.65e-14;300.00;*;
2081;J1837-1837;279.47604167;-18.61888889;0.618358;5.50e-15;100.74;*;
2082;J1838+0022g;279.60000000;0.36666667;0.005090;*;122.60;*;
2083;J1838+0027g;279.55416667;0.45000000;0.054130;*;205.90;*;
2084;J1838+0044g;279.54583333;0.73333333;2.203170;*;229.60;*;
2085;J1838-01;279.62500000;-1.01666667;0.183295;*;320.40;*;
2086;J1838-0107;279.66426250;-1.13017778;0.444426;5.46e-18;268.90;*;
2087;J1838-0453;279.54750000;-4.89036667;0.380866;1.16e-13;617.20;*;
2088;J1838-0549;279.65860417;-5.82002778;0.235311;3.34e-14;276.60;*;
2089;J1838-0624;279.71575000;-6.41500000;0.927178;7.74e-17;424.00;*;
2090;J1838-1046;279.61033333;-10.78250000;1.218354;3.08e-15;209.30;*;
2091;J1838+1523;279.69491667;15.39038889;0.549161;2.03e-17;68.26;*;
2092;J1838+1650;279.67942500;16.83779167;1.901967;2.68e-15;32.95;*;
2093;J1838-1849;279.64079167;-18.83305556;0.488242;4.00e-17;169.90;*;
2094;J1838+50;279.50000000;50.85000000;2.577223;*;21.81;*;
2095;J1839-0141;279.77910333;-1.69888889;0.933266;5.94e-15;293.20;*;
2096;J1839-0223;279.99180000;-2.38597222;1.266790;4.76e-15;330.00;*;
2097;J1839-0321;279.90633333;-3.35300000;0.238782;1.25e-14;450.50;0.01;
2098;J1839-0332;279.98576250;-3.54961111;2.675682;4.76e-15;195.10;*;
2099;J1839-0402;279.96275000;-4.04025000;0.520940;7.69e-15;236.60;*;
2100;J1839-0436;279.75026667;-4.61597222;0.149461;8.10e-16;292.70;*;
2101;J1839-0459;279.92757917;-4.99966667;0.585319;3.31e-15;237.00;*;
2102;J1839-0627;279.83525000;-6.45944444;0.484914;1.32e-16;92.49;*;
2103;J1839-0643;279.79084583;-6.72922222;0.449548;3.64e-15;493.50;0.05;
2104;J1839-0905;279.97275000;-9.08725000;0.418975;2.60e-14;344.50;*;
2105;J1839-1238;279.93211667;-12.64463889;1.911428;4.95e-15;169.80;*;
2106;J1840+0012g;280.20416667;0.20000000;0.005340;*;100.90;*;
2107;J1840+0214;280.14202917;2.24852778;0.797478;8.29e-15;182.40;*;
2108;J1840-0445;280.18958333;-4.75222222;0.422316;1.13e-14;379.00;*;
2109;J1840-0559;280.09658333;-5.98783333;0.859368;9.60e-15;319.10;0.02;
2110;J1840-0626;280.06795833;-6.43761111;1.893353;2.30e-14;748.00;*;
2111;J1840-0643;280.03725083;-6.72668333;0.035578;9.54e-20;494.00;*;
2112;J1840-0753;280.19833333;-7.89222222;0.437869;1.00e-16;691.00;*;
2113;J1840-0809;280.13902083;-8.15100556;0.955673;2.35e-15;349.80;*;
2114;J1840-0815;280.05731667;-8.25246667;1.096441;2.43e-15;233.20;*;
2115;J1840-0840;280.21625000;-8.67472222;5.309377;2.37e-14;285.20;*;
2116;J1840-1122;280.10027500;-11.36963889;0.940962;6.41e-15;311.00;*;
2117;J1840-1207;280.22409167;-12.12572222;0.754470;3.20e-15;290.90;*;
2118;J1840-1419;280.13766667;-14.31847222;6.597563;6.35e-15;19.40;*;
2119;B1839+56;280.18557167;56.68190333;1.652862;1.49e-15;26.77;0.00;
2120;J1841+0130;280.32400417;1.50469444;0.029773;8.17e-18;125.88;*;
2121;J1841-0157;280.48419583;-1.96516667;0.663321;1.81e-14;475.00;*;
2122;J1841-0310;280.35787500;-3.17250000;1.657656;3.35e-16;216.00;*;
2123;J1841-0345;280.41116667;-3.81183333;0.204068;5.79e-14;194.32;0.00;
2124;B1838-04;280.27359583;-4.42208333;0.186149;6.39e-15;325.49;0.00;
2125;J1841-0500;280.32558333;-5.00541667;0.912916;3.48e-14;532.00;4.12;
2126;J1841-0524;280.45550000;-5.40819444;0.445749;2.34e-13;284.50;*;
2127;B1839+09;280.48316578;9.20204287;0.381319;1.09e-15;49.16;0.00;
2128;J1841-1404;280.39291667;-14.07194444;1.334557;6.41e-16;267.00;*;
2129;J1841-7845;280.35791667;-78.75416667;0.353603;1.60e-16;41.00;*;
2130;J1842-0153;280.74112500;-1.89075000;1.054228;6.72e-15;427.20;0.03;
2131;J1842+0257;280.62887500;2.96633333;3.088256;2.96e-14;146.00;*;
2132;J1842-0309;280.57925000;-3.16277778;0.404920;4.52e-15;955.00;*;
2133;J1842+0358;280.57092500;3.97647222;0.233326;8.11e-16;109.90;*;
2134;B1839-04;280.61037500;-4.00042222;1.839945;5.08e-16;195.98;0.00;
2135;J1842-0415;280.54703750;-4.26061111;0.526682;2.19e-14;183.78;*;
2136;J1842-0612;280.67937500;-6.21000000;0.564475;2.20e-17;485.00;*;
2137;J1842+0638;280.54167500;6.63750000;0.313016;7.60e-17;212.20;*;
2138;J1842-0800;280.72892917;-8.01486111;1.255469;1.94e-16;188.60;*;
2139;J1842-0905;280.59229167;-9.09166667;0.344646;1.05e-14;343.40;0.00;
2140;J1842+1332;280.62483333;13.53375000;0.471604;2.29e-16;102.50;*;
2141;J1842-27;280.50833333;-27.97194444;0.815269;*;62.00;*;
2142;J1842-39;280.50000000;-39.00000000;0.374000;*;47.60;*;
2143;J1843-0000;280.86652083;-0.01152778;0.880334;7.77e-15;101.80;*;
2144;J1843-0050;280.90300000;-0.83611111;0.782598;2.49e-16;507.00;*;
2145;J1843+0119;280.84958333;1.32419444;1.266998;3.76e-15;252.10;*;
2146;J1843-0137;280.80262500;-1.62952778;0.669872;2.47e-15;486.00;*;
2147;J1843-0211;280.87636667;-2.18411111;2.027524;1.44e-14;441.70;*;
2148;J1843-0355;280.77776250;-3.93238889;0.132314;1.04e-15;797.70;*;
2149;J1843-0408;280.93100000;-4.13444444;0.781934;2.39e-15;246.00;*;
2150;J1843-0459;280.86517917;-4.99177778;0.754963;8.54e-16;444.10;*;
2151;J1843-0510;280.79055000;-5.16791667;0.671614;3.89e-15;257.00;*;
2152;J1843-0702;280.84349583;-7.04850000;0.191615;2.14e-15;228.60;*;
2153;J1843-0744;280.77286250;-7.74169444;0.475393;1.33e-14;321.00;*;
2154;J1843-0806;280.86964583;-8.11247222;0.536414;1.74e-14;215.80;*;
2155;J1843-1113;280.92192465;-11.22529683;0.001846;9.55e-21;59.96;*;
2156;J1843-1448;280.75572917;-14.80350278;0.005471;6.21e-21;114.54;*;
2157;J1843-1507;280.89002917;-15.11750000;0.583550;7.20e-15;215.50;*;
2158;J1843+2024;280.85908333;20.41516667;3.406539;1.04e-15;85.30;*;
2159;J1843-40;280.76250000;-40.56416667;0.324187;*;66.00;*;
2160;J1844+00;281.04583333;0.58333333;0.460503;*;346.60;*;
2161;J1844+0028g;281.15000000;0.48000000;0.003570;*;181.20;*;
2162;J1844-0030;281.17124583;-0.50716667;0.641098;6.08e-15;603.20;0.01;
2163;J1844+0115;281.16894750;1.25971500;0.004186;1.07e-20;148.25;*;
2164;B1842-02;281.18739664;-2.74470269;0.507722;1.67e-14;422.13;0.02;
2165;J1844-0256;281.22083333;-2.93333333;0.272963;*;826.00;*;
2166;J1844-0302;281.02882500;-3.03644444;1.198630;7.81e-15;533.00;*;
2167;J1844-0310;281.18950000;-3.17697222;0.525049;1.02e-14;836.10;*;
2168;B1841-04;281.13938487;-4.55344819;0.991027;3.91e-15;123.16;0.00;
2169;J1844-0452;281.00641667;-4.87247222;0.269443;6.80e-16;626.00;*;
2170;J1844-0502;281.14150000;-5.03347222;0.335163;6.18e-17;318.00;*;
2171;B1841-05;281.02133333;-5.64280556;0.255704;9.71e-15;411.71;0.01;
2172;B1842+14;281.22872750;14.90392222;0.375463;1.87e-15;41.49;0.00;
2173;J1844+21;281.00000000;21.85000000;0.595900;*;28.00;*;
2174;J1844+41;281.18750000;41.28333333;0.915700;*;50.00;*;
2175;J1845-0028g;281.41666667;-0.46666667;0.084500;*;301.00;*;
2176;J1845-0316;281.47041667;-3.26805556;0.207636;8.86e-15;500.00;*;
2177;B1842-04;281.39462421;-4.57494968;0.486751;1.13e-14;230.80;*;
2178;J1845-0545;281.41037500;-5.75505556;1.092348;1.34e-14;315.90;*;
2179;J1845+0623;281.28579167;6.39933333;1.421654;5.46e-16;113.00;*;
2180;J1845-0635;281.28085833;-6.58983333;0.340528;4.49e-15;414.00;*;
2181;J1845-0743;281.48826375;-7.72738056;0.104695;3.67e-16;280.93;*;
2182;J1845-0826;281.27372083;-8.44436111;0.634354;9.35e-15;228.20;*;
2183;J1845-1114;281.44074167;-11.23638889;0.206220;2.01e-15;206.70;*;
2184;J1845-1351;281.29791667;-13.86513889;2.618918;9.72e-15;197.40;*;
2185;J1845+21;281.25000000;21.85000000;3.755600;*;50.00;*;
2186;J1846+0051;281.68258750;0.86083333;0.434373;1.12e-14;140.00;*;
2187;J1846-0257;281.56454167;-2.96000000;4.476723;1.61e-13;237.00;*;
2188;J1846-0749;281.58226667;-7.82261111;0.350110;1.26e-15;389.13;0.01;
2189;J1846-07492;281.53332917;-7.82033333;0.861380;5.19e-15;190.80;*;
2190;J1846-4249;281.50000000;-42.81666667;2.273000;*;62.00;*;
2191;J1846-7403;281.55741667;-74.05111111;4.878839;6.06e-15;97.00;*;
2192;J1847+01;281.77083333;1.21666667;0.003463;*;20.10;*;
2193;J1847+0110g;281.84583333;1.16666667;0.006530;*;183.40;*;
2194;J1847-0130;281.89670833;-1.51277778;6.707046;1.27e-12;667.00;*;
2195;J1847+0133g;281.75416667;1.55000000;2.846910;*;193.80;*;
2196;B1844-04;281.84517500;-4.03733333;0.597809;5.17e-14;141.98;0.00;
2197;J1847-0427;281.82858333;-4.46638889;0.259247;5.90e-18;188.30;*;
2198;J1847-0438;281.90802083;-4.63758333;0.957991;1.09e-14;229.00;*;
2199;J1847-0443;281.96604167;-4.72672222;0.340832;2.83e-17;454.90;*;
2200;J1847-0605;281.83779583;-6.08725000;0.778164;4.65e-15;207.90;*;
2201;J1847+0614g;281.89166667;6.23333333;1.663020;*;270.50;*;
2202;J1848-0023;282.15787500;-0.38805556;0.537624;1.61e-15;34.90;*;
2203;J1848-0055;282.18958333;-0.93138889;0.274557;1.35e-15;1166.00;*;
2204;B1845-01;282.09828958;-1.39953611;0.659432;5.25e-15;159.10;0.00;
2205;J1848+0127g;282.07916667;1.45000000;0.534020;*;77.00;*;
2206;J1848+0150g;282.17916667;1.84000000;3.290150;*;500.80;*;
2207;J1848+0351;282.17600000;3.85991667;0.191443;6.73e-17;336.60;*;
2208;J1848-0511;282.06254167;-5.19388889;1.637129;8.86e-15;418.00;*;
2209;J1848-0601;282.08478750;-6.01880556;0.225004;2.87e-16;496.60;*;
2210;J1848+0604;282.22759167;6.07966667;2.218603;3.74e-15;242.70;*;
2211;J1848+0647;282.23337500;6.79213889;0.505957;8.75e-15;27.90;*;
2212;J1848+0826;282.18237500;8.44330556;0.328665;2.72e-16;90.68;*;
2213;J1848-1150;282.04920833;-11.83588889;1.312218;1.43e-15;163.40;*;
2214;J1848+12;282.12500000;12.83333333;0.754730;*;139.00;*;
2215;J1848-1243;282.07510833;-12.72500000;0.414383;4.41e-16;91.96;*;
2216;J1848-1414;282.16314812;-14.23816322;0.297770;1.41e-17;134.47;0.00;
2217;J1848+1516;282.23387500;15.27891667;2.233770;1.68e-15;77.44;*;
2218;B1845-19;282.07514437;-19.87524559;4.308190;2.33e-14;18.23;*;
2219;J1849+0001g;282.34583333;0.01666667;0.525600;*;189.40;*;
2220;J1849+0009g;282.42500000;0.15000000;1.318550;*;501.50;*;
2221;J1849-0014g;282.37916667;-0.23333333;0.491710;*;346.60;*;
2222;J1849+0016g;282.49166667;0.26666667;0.001810;*;271.40;*;
2223;J1849-0019g;282.31250000;-0.31666667;0.911370;*;513.20;*;
2224;J1849+0037g;282.36666667;0.61666667;0.396490;*;611.50;*;
2225;J1849-0040;282.29270833;-0.67222222;0.672481;1.11e-14;1267.60;*;
2226;J1849+0106;282.48085000;1.10627778;1.832259;1.70e-14;216.24;*;
2227;J1849+0127;282.43408333;1.45638889;0.542155;2.80e-14;207.30;0.01;
2228;J1849+0225g;282.30416667;2.41666667;1.474520;*;259.90;*;
2229;J1849-0317;282.49104167;-3.29194444;0.668408;2.20e-14;40.00;*;
2230;J1849+0339g;282.47916667;3.65000000;1.666720;*;349.50;*;
2231;J1849+0409;282.26446250;4.16175000;0.761194;2.16e-14;63.97;*;
2232;J1849+0430;282.41850000;4.51022222;0.421126;1.14e-16;191.00;*;
2233;J1849-0614;282.43815417;-6.24208333;0.953384;5.39e-14;118.20;*;
2234;B1846-06;282.27681528;-6.61858543;1.451319;4.62e-14;148.17;0.00;
2235;J1849+2423;282.39448458;24.39610444;0.275641;1.53e-16;62.27;*;
2236;J1849+2559;282.44814583;25.99935000;0.519263;1.80e-16;75.00;*;
2237;J1850-0002g;282.50000000;-0.03333333;0.893360;*;543.90;*;
2238;J1850-0006;282.69970833;-0.10725000;2.191498;4.32e-15;655.00;0.26;
2239;J1850+0011g;282.51666667;0.18333333;0.167540;*;506.50;*;
2240;J1850-0020g;282.52500000;-0.33333333;1.574590;*;605.40;*;
2241;J1850+0026;282.68810000;0.44044444;1.081844;3.59e-16;201.20;0.00;
2242;J1850-0026;282.56130833;-0.43655556;0.166634;3.91e-14;947.00;0.05;
2243;J1850-0031;282.63912500;-0.51916667;0.734185;1.26e-15;895.00;*;
2244;J1850+0124;282.50422458;1.40961389;0.003560;1.09e-20;118.88;*;
